PERSONNUM,ENTEREDONDTM,EVENTDATE,STARTDTM,ENDDTM,ORIGINALDATE,TIMEINSECONDS,DURATIONINSECONDS,MONEYAMOUNT,PAYCODENAME,LABORLEVELNAME1,LABORLEVELNAME2,LABORLEVELNAME3,LABORLEVELNAME4,LABORLEVELNAME5,LABORLEVELNAME6,LABORLEVELNAME7,FROMPAYCODENAME,FROMLABORLEVELNM1,FROMLABORLEVELNM2,FROMLABORLEVELNM3,FROMLABORLEVELNM4,FROMLABORLEVELNM5,FROMLABORLEVELNM6,FROMLABORLEVELNM7,WORKRULENAME,DEDUCTRULENAME,HOLIDAYNAME,TIMESHEETITEMTYPE,OVERRIDETYPE,STARTREASON,ENDREASON,PAIDSW,IMPACTSACCRUALSSW,HASCOMMENTSW,EXCEPTIONSW,CANCELDEDUCTSW,SCHEDWORKRULESW,CURRPAYPERIODSTART,CURRPAYPERIODEND,PREVPAYPERIODSTART,PREVPAYPERIODEND,NEXTPAYPERIODSTART,NEXTPAYPERIODEND,EMPLOYEEID,TIMESHEETITEMID,HOLIDAYID,TMSHTITEMTYPEID,PAYCODEID,DATASOURCEID,STARTPUNCHEVENTID,ENDPUNCHEVENTID,PERSONID,CLIENTUSERNAME,FUNCTIONCODE,DEVICENAME,ADDTOTCETOTSW,FROMADDTOTCETOTSW,VISIBLEINTCSCHEDSW,FUNCTAREAID
17104,8/24/15 7:38,8/13/15 0:00,,,,0,0,,,,,,,,,,,,,,,,,,,,,AbsenceAssertion,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,4596185,,1,,162439,,,667,17104,E,10.20.12.30,,,,2
17104,7/24/16 7:06,7/12/16 0:00,7/12/16 13:00,,,10800,10800,,,34,161,,OIAAT,,,,,,,,,,,,,,,WorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5024088,,30,,166147,,,667,17104,E,10.10.100.90,,,,2
17104,7/24/16 7:06,7/12/16 0:00,,,,0,0,,,,,,,,,,,,,,,,,,,,,AbsenceAssertion,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5024096,,1,,166147,,,667,17104,E,10.10.100.90,,,,2
17104,7/24/16 7:06,7/12/16 0:00,7/12/16 7:00,,,21600,21600,,,,,,,,,,,,,,,,,,,,,WorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5024097,,30,,166147,,,667,17104,E,10.10.100.90,,,,2
17104,7/24/16 7:06,7/13/16 0:00,7/13/16 12:00,,,14400,14400,,,34,161,,OIAAT,,,,,,,,,,,,,,,WorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5024089,,30,,166147,,,667,17104,E,10.10.100.90,,,,2
17104,7/24/16 7:06,7/13/16 0:00,,,,0,0,,,,,,,,,,,,,,,,,,,,,AbsenceAssertion,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5024094,,1,,166147,,,667,17104,E,10.10.100.90,,,,2
17104,7/24/16 7:06,7/13/16 0:00,7/13/16 7:00,,,18000,18000,,,,,,,,,,,,,,,,,,,,,WorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5024098,,30,,166147,,,667,17104,E,10.10.100.90,,,,2
17104,7/24/16 7:06,7/14/16 0:00,7/14/16 12:00,,,14400,14400,,,34,161,,OIAAT,,,,,,,,,,,,,,,WorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5024090,,30,,166147,,,667,17104,E,10.10.100.90,,,,2
17104,7/24/16 7:06,7/14/16 0:00,,,,0,0,,,,,,,,,,,,,,,,,,,,,AbsenceAssertion,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5024092,,1,,166147,,,667,17104,E,10.10.100.90,,,,2
17104,7/24/16 7:06,7/14/16 0:00,7/14/16 7:00,,,18000,18000,,,,,,,,,,,,,,,,,,,,,WorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5024099,,30,,166147,,,667,17104,E,10.10.100.90,,,,2
17104,7/24/16 7:08,7/18/16 0:00,,,,0,0,,,,,,,,,,,,,,,,,,,,,AbsenceAssertion,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5024107,,1,,166147,,,667,17104,E,10.10.100.90,,,,2
17104,7/24/16 7:10,7/18/16 0:00,7/18/16 13:00,,,10800,10800,,,34,161,,OIAAT,,,,,,,,,,,,,,,WorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5024113,,30,,166147,,,667,17104,E,10.10.100.90,,,,2
17104,7/24/16 7:10,7/18/16 0:00,7/18/16 7:00,,,21600,21600,,,,,,,,,,,,,,,,,,,,,WorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5024114,,30,,166147,,,667,17104,E,10.10.100.90,,,,2
17104,7/24/16 7:08,7/19/16 0:00,,,,32400,32400,,Annual Leave,,,,,,,,,,,,,,,,,,,PayCodeEdit,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5024101,,20,262,166147,,,667,17104,E,10.10.100.90,1,,1,2
17104,7/24/16 7:08,7/19/16 0:00,,,,0,0,,,,,,,,,,,,,,,,,,,,,AbsenceAssertion,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5024109,,1,,166147,,,667,17104,E,10.10.100.90,,,,2
17104,7/24/16 7:08,7/20/16 0:00,,,,32400,32400,,Annual Leave,,,,,,,,,,,,,,,,,,,PayCodeEdit,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5024102,,20,262,166147,,,667,17104,E,10.10.100.90,1,,1,2
17104,7/24/16 7:08,7/20/16 0:00,,,,0,0,,,,,,,,,,,,,,,,,,,,,AbsenceAssertion,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5024106,,1,,166147,,,667,17104,E,10.10.100.90,,,,2
17104,7/24/16 7:08,7/21/16 0:00,,,,32400,32400,,Annual Leave,,,,,,,,,,,,,,,,,,,PayCodeEdit,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5024103,,20,262,166147,,,667,17104,E,10.10.100.90,1,,1,2
17104,7/24/16 7:08,7/21/16 0:00,,,,0,0,,,,,,,,,,,,,,,,,,,,,AbsenceAssertion,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5024108,,1,,166147,,,667,17104,E,10.10.100.90,,,,2
17104,7/24/16 7:08,7/22/16 0:00,,,,28800,28800,,Annual Leave,,,,,,,,,,,,,,,,,,,PayCodeEdit,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5024104,,20,262,166147,,,667,17104,E,10.10.100.90,1,,1,2
17104,7/24/16 7:08,7/22/16 0:00,,,,0,0,,,,,,,,,,,,,,,,,,,,,AbsenceAssertion,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5024105,,1,,166147,,,667,17104,E,10.10.100.90,,,,2
17104,5/30/17 7:58,5/15/17 0:00,5/15/17 13:00,,,10800,10800,,,34,202,,,,,,,,,,,,,,,,,WorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5447283,,30,,166147,,,667,17104,E,10.10.100.90,,,,2
17104,5/30/17 7:58,5/15/17 0:00,,,,0,0,,,,,,,,,,,,,,,,,,,,,AbsenceAssertion,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5447291,,1,,166147,,,667,17104,E,10.10.100.90,,,,2
17104,5/30/17 7:58,5/15/17 0:00,5/15/17 7:00,,,21600,21600,,,,,,,,,,,,,,,,,,,,,WorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5447301,,30,,166147,,,667,17104,E,10.10.100.90,,,,2
17104,5/30/17 7:58,5/16/17 0:00,5/16/17 13:00,,,10800,10800,,,34,202,,,,,,,,,,,,,,,,,WorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5447284,,30,,166147,,,667,17104,E,10.10.100.90,,,,2
17104,5/30/17 7:58,5/16/17 0:00,,,,0,0,,,,,,,,,,,,,,,,,,,,,AbsenceAssertion,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5447293,,1,,166147,,,667,17104,E,10.10.100.90,,,,2
17104,5/30/17 7:58,5/16/17 0:00,5/16/17 7:00,,,21600,21600,,,,,,,,,,,,,,,,,,,,,WorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5447302,,30,,166147,,,667,17104,E,10.10.100.90,,,,2
17104,5/30/17 7:58,5/17/17 0:00,,,,0,0,,,,,,,,,,,,,,,,,,,,,AbsenceAssertion,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5447289,,1,,166147,,,667,17104,E,10.10.100.90,,,,2
17104,5/30/17 7:58,5/17/17 0:00,5/17/17 13:00,,,10800,10800,,,34,202,,,,,,,,,,,,,,,,,WorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5447297,,30,,166147,,,667,17104,E,10.10.100.90,,,,2
17104,5/30/17 7:58,5/17/17 0:00,5/17/17 7:00,,,21600,21600,,,,,,,,,,,,,,,,,,,,,WorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5447303,,30,,166147,,,667,17104,E,10.10.100.90,,,,2
17104,5/30/17 7:58,5/18/17 0:00,5/18/17 14:00,,,7200,7200,,,34,202,,,,,,,,,,,,,,,,,WorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5447286,,30,,166147,,,667,17104,E,10.10.100.90,,,,2
17104,5/30/17 7:58,5/18/17 0:00,,,,0,0,,,,,,,,,,,,,,,,,,,,,AbsenceAssertion,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5447295,,1,,166147,,,667,17104,E,10.10.100.90,,,,2
17104,5/30/17 7:58,5/18/17 0:00,5/18/17 7:00,,,25200,25200,,,,,,,,,,,,,,,,,,,,,WorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5447296,,30,,166147,,,667,17104,E,10.10.100.90,,,,2
17104,5/30/17 7:58,5/19/17 0:00,5/19/17 9:00,,,3600,3600,,,34,202,,,,,,,,,,,,,,,,,WorkedDuration,,,,1,0,0,1,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5447287,,30,,166147,,,667,17104,E,10.10.100.90,,,,2
17104,5/30/17 7:58,5/22/17 0:00,,,,32400,32400,,Mgmt Leave,,,,,,,,,,,,,,,,,,,PayCodeEdit,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5447315,,20,161,166147,,,667,17104,E,10.10.100.90,1,,1,2
17104,5/30/17 7:58,5/22/17 0:00,,,,0,0,,,,,,,,,,,,,,,,,,,,,AbsenceAssertion,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5447317,,1,,166147,,,667,17104,E,10.10.100.90,,,,2
17104,5/30/17 7:58,5/23/17 0:00,5/23/17 13:00,,,10800,10800,,,34,202,,,,,,,,,,,,,,,,,WorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5447306,,30,,166147,,,667,17104,E,10.10.100.90,,,,2
17104,5/30/17 7:58,5/23/17 0:00,,,,0,0,,,,,,,,,,,,,,,,,,,,,AbsenceAssertion,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5447312,,1,,166147,,,667,17104,E,10.10.100.90,,,,2
17104,5/30/17 7:58,5/23/17 0:00,5/23/17 7:00,,,21600,21600,,,,,,,,,,,,,,,,,,,,,WorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5447318,,30,,166147,,,667,17104,E,10.10.100.90,,,,2
17104,5/30/17 7:58,5/24/17 0:00,5/24/17 13:00,,,10800,10800,,,34,202,,,,,,,,,,,,,,,,,WorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5447307,,30,,166147,,,667,17104,E,10.10.100.90,,,,2
17104,5/30/17 7:58,5/24/17 0:00,,,,0,0,,,,,,,,,,,,,,,,,,,,,AbsenceAssertion,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5447314,,1,,166147,,,667,17104,E,10.10.100.90,,,,2
17104,5/30/17 7:58,5/24/17 0:00,5/24/17 7:00,,,21600,21600,,,,,,,,,,,,,,,,,,,,,WorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5447319,,30,,166147,,,667,17104,E,10.10.100.90,,,,2
17104,5/30/17 7:58,5/25/17 0:00,5/25/17 14:00,,,7200,7200,,,34,202,,,,,,,,,,,,,,,,,WorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5447308,,30,,166147,,,667,17104,E,10.10.100.90,,,,2
17104,5/30/17 7:58,5/25/17 0:00,,,,0,0,,,,,,,,,,,,,,,,,,,,,AbsenceAssertion,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5447310,,1,,166147,,,667,17104,E,10.10.100.90,,,,2
17104,5/30/17 7:58,5/25/17 0:00,5/25/17 7:00,,,25200,25200,,,,,,,,,,,,,,,,,,,,,WorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5447321,,30,,166147,,,667,17104,E,10.10.100.90,,,,2
17104,5/30/17 7:58,5/26/17 0:00,5/26/17 13:00,,,10800,10800,,,34,202,,,,,,,,,,,,,,,,,WorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5447324,,30,,166147,,,667,17104,E,10.10.100.90,,,,2
17104,5/30/17 7:58,5/26/17 0:00,,,,0,0,,,,,,,,,,,,,,,,,,,,,AbsenceAssertion,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5447326,,1,,166147,,,667,17104,E,10.10.100.90,,,,2
17104,5/30/17 7:58,5/26/17 0:00,5/26/17 8:00,,,18000,18000,,,,,,,,,,,,,,,,,,,,,WorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5447327,,30,,166147,,,667,17104,E,10.10.100.90,,,,2
17104,7/11/16 8:06,6/27/16 0:00,6/27/16 13:00,,,10800,10800,,,34,161,,OIAAT,,,,,,,,,,,,,,,WorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5007662,,30,,194403,,,667,17104,E,10.20.152.30,,,,2
17104,7/11/16 8:06,6/27/16 0:00,,,,0,0,,,,,,,,,,,,,,,,,,,,,AbsenceAssertion,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5007664,,1,,194403,,,667,17104,E,10.20.152.30,,,,2
17104,7/11/16 8:06,6/27/16 0:00,6/27/16 7:00,,,21600,21600,,,,,,,,,,,,,,,,,,,,,WorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5007666,,30,,194403,,,667,17104,E,10.20.152.30,,,,2
17104,7/11/16 8:06,6/28/16 0:00,6/28/16 14:00,,,7200,7200,,,34,161,,OIAAT,,,,,,,,,,,,,,,WorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5007657,,30,,194403,,,667,17104,E,10.20.152.30,,,,2
17104,7/11/16 8:06,6/28/16 0:00,,,,0,0,,,,,,,,,,,,,,,,,,,,,AbsenceAssertion,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5007659,,1,,194403,,,667,17104,E,10.20.152.30,,,,2
17104,7/11/16 8:06,6/28/16 0:00,6/28/16 7:00,,,25200,25200,,,,,,,,,,,,,,,,,,,,,WorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5007660,,30,,194403,,,667,17104,E,10.20.152.30,,,,2
17104,7/11/16 8:06,6/29/16 0:00,6/29/16 8:00,,,28800,28800,,,34,161,,OIAAT,,,,,,,,,,,,,,,WorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5007646,,30,,194403,,,667,17104,E,10.20.152.30,,,,2
17104,7/11/16 8:06,6/29/16 0:00,,,,0,0,,,,,,,,,,,,,,,,,,,,,AbsenceAssertion,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5007648,,1,,194403,,,667,17104,E,10.20.152.30,,,,2
17104,7/11/16 8:06,6/29/16 0:00,6/29/16 7:00,,,3600,3600,,,,,,,,,,,,,,,,,,,,,WorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5007674,,30,,194403,,,667,17104,E,10.20.152.30,,,,2
17104,7/11/16 8:06,6/30/16 0:00,6/30/16 12:00,,,14400,14400,,,34,161,,OIAAT,,,,,,,,,,,,,,,WorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5007670,,30,,194403,,,667,17104,E,10.20.152.30,,,,2
17104,7/11/16 8:06,6/30/16 0:00,,,,0,0,,,,,,,,,,,,,,,,,,,,,AbsenceAssertion,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5007672,,1,,194403,,,667,17104,E,10.20.152.30,,,,2
17104,7/11/16 8:06,6/30/16 0:00,6/30/16 7:00,,,18000,18000,,,,,,,,,,,,,,,,,,,,,WorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5007673,,30,,194403,,,667,17104,E,10.20.152.30,,,,2
17104,7/11/16 8:06,7/4/16 0:00,,,,32400,32400,,Holiday,,,,,,,,,,,,,,,,,,,PayCodeEdit,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5007634,,20,158,194403,,,667,17104,E,10.20.152.30,1,,1,2
17104,7/11/16 8:06,7/4/16 0:00,,,,0,0,,,,,,,,,,,,,,,,,,,,,AbsenceAssertion,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5007636,,1,,194403,,,667,17104,E,10.20.152.30,,,,2
17104,7/11/16 8:06,7/5/16 0:00,7/5/16 13:00,,,10800,10800,,,34,161,,OIAAT,,,,,,,,,,,,,,,WorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5007680,,30,,194403,,,667,17104,E,10.20.152.30,,,,2
17104,7/11/16 8:06,7/5/16 0:00,,,,0,0,,,,,,,,,,,,,,,,,,,,,AbsenceAssertion,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5007682,,1,,194403,,,667,17104,E,10.20.152.30,,,,2
17104,7/11/16 8:06,7/5/16 0:00,7/5/16 7:00,,,21600,21600,,,,,,,,,,,,,,,,,,,,,WorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5007686,,30,,194403,,,667,17104,E,10.20.152.30,,,,2
17104,7/11/16 8:06,7/6/16 0:00,7/6/16 10:00,,,21600,21600,,,34,161,,OIAAT,,,,,,,,,,,,,,,WorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5007675,,30,,194403,,,667,17104,E,10.20.152.30,,,,2
17104,7/11/16 8:06,7/6/16 0:00,,,,0,0,,,,,,,,,,,,,,,,,,,,,AbsenceAssertion,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5007677,,1,,194403,,,667,17104,E,10.20.152.30,,,,2
17104,7/11/16 8:06,7/6/16 0:00,7/6/16 7:00,,,10800,10800,,,,,,,,,,,,,,,,,,,,,WorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5007678,,30,,194403,,,667,17104,E,10.20.152.30,,,,2
17104,7/11/16 8:06,7/7/16 0:00,7/7/16 8:00,,,28800,28800,,,34,161,,OIAAT,,,,,,,,,,,,,,,WorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5007689,,30,,194403,,,667,17104,E,10.20.152.30,,,,2
17104,7/11/16 8:06,7/7/16 0:00,,,,0,0,,,,,,,,,,,,,,,,,,,,,AbsenceAssertion,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5007691,,1,,194403,,,667,17104,E,10.20.152.30,,,,2
17104,7/11/16 8:06,7/7/16 0:00,7/7/16 7:00,,,3600,3600,,,,,,,,,,,,,,,,,,,,,WorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5007692,,30,,194403,,,667,17104,E,10.20.152.30,,,,2
17104,7/11/16 8:06,7/8/16 0:00,7/8/16 12:00,,,14400,14400,,,34,161,,OIAAT,,,,,,,,,,,,,,,WorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5007693,,30,,194403,,,667,17104,E,10.20.152.30,,,,2
17104,7/11/16 8:06,7/8/16 0:00,,,,0,0,,,,,,,,,,,,,,,,,,,,,AbsenceAssertion,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5007695,,1,,194403,,,667,17104,E,10.20.152.30,,,,2
17104,7/11/16 8:06,7/8/16 0:00,7/8/16 8:00,,,14400,14400,,,,,,,,,,,,,,,,,,,,,WorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5007697,,30,,194403,,,667,17104,E,10.20.152.30,,,,2
17104,9/19/16 8:23,9/5/16 0:00,,,,32400,32400,,Holiday,,,,,,,,,,,,,,,,,,,PayCodeEdit,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5101261,,20,158,197632,,,667,17104,E,10.10.152.95,1,,1,2
